,Unnamed: 0,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price,Year_levels
203,1534,2008,2,3,2,1,1995,2056,attached,676,0,True,False,True,True,87226,Cross Track,,North Erinville,11510,428399.0,2002-2018
204,1535,2012,1,3,2,1,2334,2436,attached,578,0,True,False,True,True,39260,Hull Brook,,North Erinville,11510,459897.0,2002-2018
205,1536,2012,1,4,2,0,2212,2238,attached,639,0,True,False,True,True,6417,Joshua Isle,,North Erinville,11510,419584.0,2002-2018
206,1631,1985,1,2,3,0,2845,2847,attached,536,0,True,False,True,True,82806,White Camp,,West Ann,10748,573297.0,1985-2001
207,1935,2008,1,2,1,1,1555,1615,attached,455,0,False,False,True,True,36084,Lauren Islands,,East Lucas,11911,263342.0,2002-2018
208,1936,2008,1,3,2,1,2792,3017,attached,467,0,False,False,True,True,468,Pamela Views,,East Lucas,11911,535503.0,2002-2018
209,1937,2009,1,3,2,1,2630,3451,attached,509,0,False,False,True,True,627,Christopher Corners,,East Lucas,11911,503368.0,2002-2018
210,1938,2011,1,2,2,0,1981,2432,attached,431,0,False,False,True,True,230,Lonnie Shoal,,East Lucas,11911,390598.0,2002-2018
211,1939,2011,1,4,2,0,1772,1901,attached,416,0,False,False,True,True,53697,Grant Fort,,East Lucas,11911,325080.0,2002-2018
212,1940,2006,2,4,3,1,3761,3999,attached,764,0,True,False,True,True,551,Clark Islands,,East Lucas,11911,428400.0,2002-2018
213,1941,2010,1,4,2,0,1768,1898,attached,417,0,False,False,True,True,500,Williams Lane,,East Lucas,11911,313744.0,2002-2018
214,1942,2013,1,3,2,0,1591,1597,attached,420,0,False,False,True,True,48893,Kimberly Gateway,,East Lucas,11911,297364.0,2002-2018
215,1943,2012,2,3,2,1,1964,2473,attached,428,0,False,False,True,True,19256,Andrea Shoal,,East Lucas,11911,341464.0,2002-2018
216,1944,2012,2,3,2,1,1614,1689,attached,417,0,False,False,True,True,587,Collins Landing,,East Lucas,11911,311847.0,2002-2018
217,1945,2007,2,6,2,1,3235,3377,attached,845,0,True,False,True,True,336,Andre Ridges,,East Lucas,11911,410760.0,2002-2018
218,1946,2007,2,5,3,0,2805,3025,attached,639,0,True,False,True,True,15496,Daniel Plaza,,East Lucas,11911,388078.0,2002-2018
219,1947,2010,1,3,2,0,1242,1258,attached,437,0,False,False,True,True,1447,Kenneth Gardens,,East Lucas,11911,277196.0,2002-2018
220,1948,2005,2,4,2,1,3405,3668,attached,631,0,False,False,True,True,2315,David Lakes,,East Lucas,11911,403196.0,2002-2018
221,1949,2006,2,3,2,1,2515,2580,attached,429,0,True,False,True,True,2212,Thomas Islands,,East Lucas,11911,341456.0,2002-2018
222,1950,2007,1,3,1,1,1851,1866,attached,416,0,False,False,True,True,58443,Eric Mission,,East Lucas,11911,289804.0,2002-2018
223,1951,2006,1,2,1,1,1545,1650,attached,434,0,False,False,True,True,994,Melissa View,,East Lucas,11911,283499.0,2002-2018
224,1952,2006,1,2,1,1,1538,1659,attached,437,0,False,False,True,True,2212,Elizabeth Dale,,East Lucas,11911,283504.0,2002-2018
225,1954,2005,1,2,2,0,1982,2122,attached,432,0,False,False,True,True,603,Guzman Viaduct,,East Lucas,11911,330116.0,2002-2018
226,1955,2005,1,2,2,0,2039,2089,attached,411,0,False,False,True,True,914,Curtis Plains,,East Lucas,11911,355319.0,2002-2018
227,1978,2014,1,4,2,1,2392,2468,attached,625,0,False,False,True,True,977,Olson Fort,,East Lucas,11911,477536.0,2002-2018
228,1980,2015,1,3,2,1,2056,2174,attached,468,0,False,False,True,True,59525,Mcknight Radial,,East Lucas,11911,406354.0,2002-2018
229,1981,2014,1,3,3,0,2551,2744,attached,493,0,False,False,True,True,9363,Mary Ranch,,East Lucas,11911,456747.0,2002-2018
230,1982,2015,1,3,2,1,2047,2170,attached,470,0,False,False,True,True,53697,Mary Ranch,,East Lucas,11911,406353.0,2002-2018
231,1983,2014,1,3,2,1,2494,2539,attached,598,0,False,False,True,True,29069,Mary Ranch,,East Lucas,11911,417688.0,2002-2018
232,1984,2015,1,3,2,1,2489,2542,attached,598,0,False,False,True,True,52886,Mary Ranch,,East Lucas,11911,432811.0,2002-2018
233,1985,2014,1,4,2,1,2392,2469,attached,627,0,False,False,True,True,20700,Olson Fort,,East Lucas,11911,416434.0,2002-2018
234,1986,2014,1,4,2,0,1910,1906,attached,622,0,False,False,True,True,43479,Johnson Coves,,East Lucas,11911,367288.0,2002-2018
235,1987,2016,2,4,3,0,2320,2459,attached,610,0,False,False,True,True,2785,Johnson Coves,,East Lucas,11911,419579.0,2002-2018
236,1988,2014,1,4,2,0,1903,1911,attached,621,0,False,False,True,True,8699,Johnson Coves,,East Lucas,11911,364774.0,2002-2018
237,1989,2015,2,3,2,1,3260,3295,attached,664,0,False,False,True,True,36084,Olson Fort,,East Lucas,11911,473764.0,2002-2018
238,1990,2014,1,3,2,1,2049,2169,attached,466,0,False,False,True,True,7259,Olson Fort,,East Lucas,11911,401942.0,2002-2018
239,1991,2014,1,3,2,1,2053,2166,attached,473,0,False,False,True,True,462,Castro Motorway,,East Lucas,11911,389970.0,2002-2018
240,1992,2013,2,5,3,0,3096,3136,attached,647,0,False,False,True,True,55007,Nash Mission,,East Lucas,11911,437221.0,2002-2018
241,1993,2015,1,4,2,1,2385,2469,attached,624,0,False,False,True,True,41,Diana Crest,,East Lucas,11911,463052.0,2002-2018
242,1994,2015,2,3,2,1,3257,3293,attached,660,0,False,False,True,True,449,Diana Crest,,East Lucas,11911,461157.0,2002-2018
243,1995,2013,1,4,2,1,2387,2477,attached,622,0,False,False,True,True,59853,Diana Crest,,East Lucas,11911,407611.0,2002-2018
244,1996,2013,1,4,2,0,1902,1907,attached,619,0,False,False,True,True,916,Patrick Bypass,,East Lucas,11911,394378.0,2002-2018
245,1997,2008,2,4,2,0,2139,2196,attached,439,0,False,False,True,True,1249,Sandra Summit,,East Lucas,11911,321296.0,2002-2018
246,1998,2008,2,4,2,0,2147,2188,attached,440,0,False,False,True,True,86817,Shannon Prairie,,East Lucas,11911,321296.0,2002-2018
247,1999,2009,1,3,2,0,1852,1892,attached,438,0,False,False,True,True,284,Nicole Inlet,,East Lucas,11911,333271.0,2002-2018
248,2000,2008,2,5,3,0,2243,2291,attached,472,0,True,False,True,True,3801,Anna Shoals,,East Lucas,11911,401944.0,2002-2018
249,2001,2007,2,5,2,1,2948,3039,attached,641,0,True,True,True,True,3284,Tracy Land,,East Lucas,11911,343979.0,2002-2018
250,2002,2005,2,3,2,1,1944,2093,attached,675,0,True,False,True,True,9003,Reeves Locks,,East Lucas,11911,340197.0,2002-2018
251,2003,2005,2,4,2,1,2234,2357,attached,690,0,True,False,True,True,164,Daniel Plains,,East Lucas,11911,327600.0,2002-2018
252,2004,2003,2,4,2,1,2309,2351,attached,691,0,True,True,True,True,911,Robert Rue,,East Lucas,11911,403202.0,2002-2018
253,2005,2004,1,4,2,0,2050,2497,attached,673,0,True,False,True,True,42191,April Lights,,East Lucas,11911,380522.0,2002-2018
254,2006,2005,1,4,2,0,1906,1951,attached,409,0,True,False,True,True,438,Samantha Park,,East Lucas,11911,330747.0,2002-2018
255,2007,2003,1,4,2,0,2071,2135,attached,555,0,True,False,True,True,88178,Luna Meadows,,East Lucas,11911,371699.0,2002-2018
256,2012,1962,1,3,1,1,1458,1923,attached,396,0,True,False,True,False,37377,Warner Plaza,,East Lucas,11911,252003.0,1951-1967
257,2014,1954,1,5,3,0,2590,3104,detached,882,0,False,False,False,False,490,Brian Brooks,,East Lucas,11911,351542.0,1951-1967
258,2015,1954,1,3,1,0,1281,1281,detached,321,0,False,False,False,False,3205,Angela Loaf,,East Lucas,11911,233101.0,1951-1967
260,2017,1930,1,3,2,0,1460,1460,detached,596,0,False,False,True,True,26446,Little Bypass,,East Lucas,11911,238142.0,1918-1934
261,2019,2015,2,5,2,1,2540,2617,attached,525,0,False,False,True,True,678,Caldwell Station,,East Lucas,11911,409501.0,2002-2018
262,2020,1973,1,4,2,0,2054,2089,attached,495,0,True,False,True,True,653,Lauren Harbors,,East Lucas,11911,302397.0,1968-1984
263,2021,1972,1,2,1,0,836,1030,attached,400,0,False,False,False,False,918,Lauren Harbors,,East Lucas,11911,195299.0,1968-1984
264,2022,2001,1,3,2,0,1253,1311,attached,426,0,False,False,True,True,59508,Nash Greens,,East Lucas,11911,278458.0,1985-2001
265,2023,1972,1,4,1,1,1298,1294,attached,512,0,False,False,False,False,7221,Jimenez Spur,,East Lucas,11911,279720.0,1968-1984
266,2024,1959,1,3,1,1,1331,1362,attached,296,0,False,False,False,False,57484,Alice Stravenue,,East Lucas,11911,194666.0,1951-1967
267,2025,1961,1,3,1,1,1741,1744,attached,528,0,True,False,True,False,7221,Sheena Islands,,East Lucas,11911,233100.0,1951-1967
268,2026,2009,2,4,2,1,3402,3595,attached,742,0,True,False,True,True,732,Susan Ports,,East Lucas,11911,409501.0,2002-2018
269,2027,2005,1,2,2,0,1955,2124,attached,434,0,True,False,True,True,46113,Clark Union,,East Lucas,11911,298620.0,2002-2018
270,2028,2007,2,5,4,0,3084,3196,attached,485,0,True,False,True,True,236,Castaneda Trail,,East Lucas,11911,349646.0,2002-2018
271,2029,2001,2,4,2,1,2487,2579,attached,602,0,True,False,True,True,78061,Timothy Isle,,East Lucas,11911,365399.0,1985-2001
272,2030,2001,1,3,2,0,1398,1484,attached,501,0,True,False,True,True,1559,Burgess Stravenue,,East Lucas,11911,302404.0,1985-2001
273,2031,2001,2,6,2,0,2820,3016,attached,460,0,True,False,True,True,149,Norris Cove,,East Lucas,11911,352799.0,1985-2001
274,2032,2001,2,6,2,0,2820,3023,attached,458,0,True,False,True,True,4287,Norris Cove,,East Lucas,11911,357213.0,1985-2001
275,2033,2006,1,3,1,1,1644,1796,attached,476,0,True,False,True,True,4039,Ramirez Junctions,,East Lucas,11911,308701.0,2002-2018
276,2034,1977,1,3,1,1,1313,1370,attached,502,0,True,False,True,True,9120,Marisa Forge,,East Lucas,11911,250738.0,1968-1984
277,2035,1963,1,2,1,0,947,1317,attached,397,0,False,False,False,False,4147,Shane Hills,,East Lucas,11911,214827.0,1951-1967
278,2038,2009,2,4,2,1,2783,2918,attached,630,0,True,False,True,True,1338,James Greens,,East Lucas,11911,342092.0,2002-2018
279,2039,2007,2,3,2,1,2530,2670,attached,687,0,True,False,True,True,7138,Perry Throughway,,East Lucas,11911,361624.0,2002-2018
280,2040,2006,2,4,2,1,2430,2579,attached,448,0,True,False,True,True,38073,Burton Greens,,East Lucas,11911,345237.0,2002-2018
281,2041,2006,2,5,2,1,3342,3567,attached,705,0,True,False,True,True,2734,Emma Overpass,,East Lucas,11911,434700.0,2002-2018
282,2042,2010,2,4,2,1,3084,3206,attached,661,0,True,False,True,True,9107,Kiara Fords,,East Lucas,11911,383040.0,2002-2018
283,2046,2007,1,4,3,0,2772,2811,attached,626,0,True,False,True,True,884,Michael Point,,East Lucas,11911,378346.72,2002-2018
284,2047,2009,1,4,3,0,2774,2934,attached,630,0,True,False,True,True,87547,Michael Point,,East Lucas,11911,427141.0,2002-2018
285,2048,2009,1,4,3,0,2782,2933,attached,632,0,True,False,True,True,10518,Michael Point,,East Lucas,11911,384302.0,2002-2018
286,2049,2007,1,4,3,0,2784,2805,attached,633,0,True,False,True,True,73263,Russell Flats,,East Lucas,11911,315001.0,2002-2018
287,2050,2005,2,4,3,1,2702,2892,attached,628,0,True,False,True,True,8589,Lisa Course,,East Lucas,11911,376744.0,2002-2018
288,2051,2005,2,3,2,1,2570,2583,attached,454,0,True,False,True,True,9680,Lisa Course,,East Lucas,11911,335161.0,2002-2018
289,2052,2006,2,3,2,1,2571,2577,attached,459,0,True,False,True,True,6484,Lisa Course,,East Lucas,11911,330748.0,2002-2018
290,2053,2006,2,5,2,1,3386,3520,attached,568,0,True,False,True,True,78249,Melissa Track,,East Lucas,11911,385558.0,2002-2018
291,2054,2005,2,5,2,1,3385,3516,attached,574,0,True,False,True,True,201,Olson Hollow,,East Lucas,11911,441000.0,2002-2018
292,2065,2010,2,3,2,1,1371,1382,attached,452,0,False,False,True,True,51669,Moore Terrace,354.0,East Lucas,11911,264602.0,2002-2018
293,2066,2006,2,3,2,1,1412,1409,attached,390,0,False,False,True,True,59853,Stephen Hollow,2783.0,East Lucas,11911,250740.0,2002-2018
294,2067,2007,2,3,2,1,1383,1389,attached,457,0,False,False,True,True,6065,Karla Plains,3470.0,East Lucas,11911,253888.0,2002-2018
295,2068,1980,1,3,2,1,2134,2175,attached,543,0,True,False,True,True,301,Alexander Rapids,,East Lucas,11911,548104.0,1968-1984
296,2069,2005,2,4,2,1,2422,2499,attached,588,0,True,False,True,True,77784,Holt Road,,East Lucas,11911,390600.0,2002-2018
297,2070,1962,1,3,1,0,1099,1148,attached,416,0,False,False,False,False,3920,Edward Street,,East Lucas,11911,327600.0,1951-1967
298,2071,2003,2,3,2,1,1617,1646,attached,620,0,True,False,True,True,1856,Matthew Views,,East Lucas,11911,321303.0,2002-2018
299,2072,2004,1,3,2,1,1809,1842,attached,436,0,True,False,True,True,9373,Shannon Tunnel,,East Lucas,11911,313742.0,2002-2018
300,2073,2002,1,3,2,0,1588,1854,attached,495,0,True,False,True,True,8635,Robinson Hollow,,East Lucas,11911,315004.0,2002-2018
301,2074,1987,1,2,2,0,1223,1286,attached,478,0,True,False,True,True,2612,Sierra Mills,,East Lucas,11911,264601.0,1985-2001
302,2075,1989,1,3,2,0,1104,2402,attached,440,0,True,False,True,True,64,Simon Villages,,East Lucas,11911,289804.0,1985-2001
303,2076,1957,1,2,1,0,938,972,attached,365,0,False,False,False,False,294,Zuniga Track,,East Lucas,11911,209163.0,1951-1967
305,2078,1993,1,3,1,1,1633,1650,attached,402,0,True,False,True,True,944,Tammy Wall,,East Lucas,11911,269643.0,1985-2001
310,2083,1974,1,4,1,1,1311,1336,attached,439,0,False,False,True,False,2790,Burton Rue,,East Lucas,11911,259559.0,1968-1984
311,2084,1992,1,3,1,1,1626,1657,attached,402,0,True,False,True,True,547,Coleman Court,,East Lucas,11911,264604.0,1985-2001
312,2085,1992,1,3,1,1,1629,1656,attached,398,0,True,False,True,True,417,Coleman Court,,East Lucas,11911,264600.0,1985-2001
313,2086,1940,1,2,1,0,968,1217,detached,437,0,True,False,True,False,124,Morrow Brooks,,East Lucas,11911,321296.0,1935-1950
314,2087,1985,1,4,1,1,2291,3257,attached,758,0,True,True,True,True,3542,David Fork,,East Lucas,11911,430916.0,1985-2001
315,2088,1948,1,3,1,1,1974,2287,attached,305,0,True,False,True,False,6735,Hoover Ports,,East Lucas,11911,330124.0,1935-1950
316,2089,1946,1,2,1,0,833,1304,detached,865,477,True,False,False,False,77143,Hoover Ports,,East Lucas,11911,212313.0,1935-1950
317,2090,2015,2,4,2,1,1970,2034,attached,471,0,False,False,True,True,61558,Becker Hills,,East Lucas,11911,380523.0,2002-2018
318,2091,2015,2,4,2,1,1970,2039,attached,471,0,False,False,True,True,2819,Ryan Bridge,,East Lucas,11911,383036.0,2002-2018
319,2092,2014,2,4,2,1,1964,2034,attached,468,0,False,False,True,True,96106,Ryan Bridge,,East Lucas,11911,354059.0,2002-2018
320,2093,2011,2,4,2,0,2326,2801,attached,610,0,False,False,True,True,1281,Brown Squares,,East Lucas,11911,377996.0,2002-2018
321,2094,2015,1,4,2,0,1613,1674,attached,441,0,False,False,True,True,90003,Courtney Drives,,East Lucas,11911,343976.0,2002-2018
322,2095,2001,2,8,2,1,2904,2954,attached,579,0,True,True,True,True,531,Gilbert Valley,,East Lucas,11911,409496.0,1985-2001
323,2096,2001,1,4,2,0,1339,1407,attached,416,0,True,False,True,True,436,Sanchez Fields,,East Lucas,11911,296096.0,1985-2001
324,2097,2003,2,4,2,1,2658,2708,attached,588,0,False,False,True,True,27564,Chapman Crescent,,East Lucas,11911,371700.0,2002-2018
325,2098,2002,1,4,4,0,2832,3047,attached,426,0,True,False,True,True,994,Karen Spurs,,East Lucas,11911,434697.0,2002-2018
326,2099,2002,1,5,3,0,2630,2829,attached,622,0,True,False,True,True,1416,Wright Lodge,,East Lucas,11911,439739.0,2002-2018
327,2100,2002,2,4,2,1,3115,3158,attached,650,0,True,False,True,True,2764,Steven Row,,East Lucas,11911,353431.0,2002-2018
328,2101,2004,2,4,2,1,3117,3153,attached,652,0,True,False,True,True,2764,Steven Row,,East Lucas,11911,478799.0,2002-2018
329,2102,2004,1,2,2,1,2133,2947,attached,588,0,True,False,True,True,3926,Bell Well,,East Lucas,11911,355320.0,2002-2018
330,2103,2004,1,2,2,1,2130,2351,attached,592,0,True,False,True,True,4243,Joseph Ways,,East Lucas,11911,315002.0,2002-2018
331,2104,2003,1,2,2,0,1684,1943,attached,493,0,True,False,True,True,2100,Gary Hills,,East Lucas,11911,318780.0,2002-2018
332,2105,2006,1,2,2,0,1397,1493,attached,432,0,True,False,True,True,6369,Brian Streets,,East Lucas,11911,264599.0,2002-2018
333,2106,2007,1,2,2,0,1690,2375,attached,485,0,True,False,True,True,67382,Toni Crescent,,East Lucas,11911,318146.0,2002-2018
334,2107,2007,1,2,2,0,1690,1950,attached,487,0,True,False,True,True,6366,Michelle Islands,,East Lucas,11911,260819.0,2002-2018
335,2108,2003,1,2,2,0,1386,1505,attached,428,0,True,False,True,True,70,Clark Walks,,East Lucas,11911,260192.0,2002-2018
336,2109,2006,1,2,2,0,1684,1949,attached,490,0,True,False,True,True,110,Michelle Islands,,East Lucas,11911,321297.0,2002-2018
337,2110,2004,1,2,2,0,1387,1498,attached,430,0,True,False,True,True,70569,Wade Plaza,,East Lucas,11911,252002.0,2002-2018
338,2111,2006,1,2,2,0,1390,1495,attached,431,0,True,False,True,True,4099,Douglas Unions,,East Lucas,11911,245072.0,2002-2018
339,2112,2007,1,2,2,0,1396,1504,attached,427,0,True,False,True,True,4099,Booker Meadow,,East Lucas,11911,242548.0,2002-2018
340,2113,2005,1,2,2,0,1396,1502,attached,426,0,True,False,True,True,11114,Alexander Mission,,East Lucas,11911,254516.0,2002-2018
341,2114,2007,1,3,2,0,2038,2089,attached,449,0,True,False,True,True,151,Brown Squares,,East Lucas,11911,357840.0,2002-2018
342,2115,2003,2,4,3,0,3688,3772,attached,607,0,True,False,True,True,552,Brendan Dam,,East Lucas,11911,553139.0,2002-2018
343,2116,2005,2,4,2,1,2708,2879,attached,603,0,True,False,True,True,5860,Paul Trail,,East Lucas,11911,365398.0,2002-2018
344,2117,2010,2,3,2,1,2349,2379,attached,611,0,True,False,True,True,902,Paul Trail,,East Lucas,11911,352799.0,2002-2018
345,2118,2006,2,3,2,1,2601,2653,attached,536,0,True,False,True,True,497,Rasmussen Manors,,East Lucas,11911,371700.0,2002-2018
346,2119,2005,2,3,2,1,2849,3198,attached,617,0,True,True,True,True,913,Matthew Forks,,East Lucas,11911,466203.0,2002-2018
347,2121,2006,2,4,2,1,2076,2084,attached,472,0,True,False,True,True,17336,Cunningham Brooks,,North Erinville,11510,400679.0,2002-2018
348,2122,2004,2,3,3,0,2091,2149,attached,662,0,True,False,True,True,71286,Teresa Village,,North Erinville,11510,411389.0,2002-2018
349,2123,2005,2,4,2,1,1954,1998,attached,422,0,True,False,True,True,7545,Michael Mountain,,North Erinville,11510,364139.0,2002-2018
350,2124,2004,2,3,2,1,1674,1733,attached,432,0,True,False,True,True,2927,Michael Mountain,,North Erinville,11510,365396.0,2002-2018
351,2125,2005,2,3,2,1,1677,1739,attached,426,0,True,False,True,True,659,Myers Motorway,,North Erinville,11510,365396.0,2002-2018
352,2126,2004,2,4,2,1,2294,2465,attached,667,0,True,False,True,True,5512,Lauren Mills,,North Erinville,11510,418317.0,2002-2018
353,2137,2002,1,4,2,0,2743,2807,attached,623,0,True,False,True,True,8404,Cameron Hollow,,Port Andrealand,11295,535504.0,2002-2018
354,2181,2008,1,4,2,0,1700,1699,attached,454,0,False,False,True,True,21741,Elliott Isle,,Port Jonathanborough,10250,371701.0,2002-2018
355,2182,2005,2,4,2,1,3113,3195,attached,762,0,True,False,True,True,37097,Joseph Spurs,,North Erinville,11510,504002.0,2002-2018
356,2183,2005,2,4,3,1,3776,3767,attached,604,0,True,False,True,True,951,Michelle Station,,North Erinville,11510,478167.0,2002-2018
357,2184,2003,2,4,3,1,3776,3773,attached,603,0,True,False,True,True,93439,Jennifer Run,,North Erinville,11510,529201.0,2002-2018
358,2185,2004,2,4,5,1,4068,4060,attached,598,0,True,True,True,True,62454,Michelle Station,,North Erinville,11510,535502.0,2002-2018
359,2186,2005,2,4,2,1,2468,2473,attached,667,0,False,False,True,True,2908,Robertson Haven,,Port Jonathanborough,10250,409500.0,2002-2018
360,2187,2005,2,4,2,1,2648,2711,attached,709,0,True,False,True,True,8177,Berry Field,,North Erinville,11510,434696.0,2002-2018
361,2188,2003,2,4,3,0,2785,2830,attached,616,0,True,False,True,True,80115,Newman Camp,,North Erinville,11510,436589.0,2002-2018
362,2189,2002,2,3,3,0,2581,2616,attached,640,0,True,False,True,True,391,Camacho Brook,,North Erinville,11510,409500.0,2002-2018
363,2190,2002,1,3,2,0,1972,2034,attached,419,0,True,False,True,True,187,Stevenson Bypass,,North Erinville,11510,404457.0,2002-2018
364,2191,2004,2,4,2,1,2458,2539,attached,598,0,True,True,True,True,80115,Mary Landing,,North Erinville,11510,485104.0,2002-2018
365,2192,2005,2,2,2,1,1251,1248,attached,438,0,True,False,True,True,2389,Allison Station,1620.0,North Erinville,11510,251998.0,2002-2018
